Cmax,Tmax,AUC,max_dCdt
128.22493407312703,148.0,2419.026594836815,28.3059706476878
108.41129481790989,147.0,1755.9535729952063,37.600249886778435
201.15181494551712,147.5,3446.7137218028265,58.87492211659435
139.46485791576592,147.0,2239.563221967117,49.27213627112751
185.2167141242139,147.0,3374.170520258115,49.29924325826666
207.68190544105914,147.5,3762.194425732474,54.72990710204121
150.29679287670214,147.0,2820.9444441385076,39.5368386118855
150.14259800772916,147.5,2893.3099797475297,32.18190754612567
118.600125368658,147.0,1928.5006194252055,44.14569842249133
123.54966459411264,147.5,2105.109048939702,36.65402533228617
129.65643462318923,147.0,2385.3034714301093,34.23581151045248
218.7318889713241,147.0,3887.3327629018404,62.183059988030465
118.58470794177632,147.5,2286.4145733482037,25.060915325889823
160.6072460675336,147.0,2692.642365622273,51.42097666126918
224.0728156049562,148.0,4316.483214243583,43.34874778482515
136.63362036671901,147.5,2199.7464880644666,45.13065754665152
149.28291222082416,148.0,2616.17107660489,38.585288431045214
212.76032531477716,147.0,3948.463699977445,59.127394519599605
194.44348084566022,147.0,3841.433214176748,42.14808602612142
160.0067893255806,147.5,2966.377208637526,39.56303013555306
138.66895326238267,147.0,2516.361748544339,42.829102155241756
136.68314115287956,147.5,2251.033452113991,43.150813589385976
411.3426684652627,147.0,6951.530661905137,151.9727044154979
118.77223193276774,147.5,2147.428675768855,31.971464424440697
128.3972682891719,147.0,2307.308595569356,36.050496368913116
236.15334341376385,147.5,3855.7773848932775,73.12451445639438
128.20235365000295,147.0,2213.482384465772,38.99753998944573
141.9587968049367,146.5,2383.34467398822,52.02164974178003
253.1522205802707,147.5,4811.483677894639,56.52987613954403
211.50222437360233,147.0,4014.167781149401,54.63933852736446
129.33076540161312,147.5,2197.6208315861954,38.352421065803384
127.16160683503414,147.0,2276.644741297705,37.026614448511
206.56824057339804,148.0,3904.9869848406033,44.754027515118906
193.0019269084966,147.0,3351.752505378775,58.50345370267108
123.15135199625499,147.0,2046.3585670195575,40.921526275482734
105.77026343605091,147.5,1750.8062296116216,33.51060988219899
134.9245227318234,148.0,2338.4358862448635,35.5414750435249
226.27519019952237,147.0,4309.475394791015,63.43691248385343
204.60084956704839,147.5,3594.319929092829,57.09484409546535
219.96663951886674,148.0,4230.388790073479,43.2701779370845
213.83223074486776,148.0,3472.221711799819,65.5988391441643
128.15944499906024,147.0,2140.473266259937,41.597679490335295
181.2381481041283,147.5,3125.715993464173,54.10171802402604
136.66602769405483,147.0,2590.534370249516,33.90960717865043
127.66548761103414,147.0,2325.9550214217807,35.949064613702134
146.97546786910576,147.5,2559.3051849129743,39.952717209437026
161.80895104386286,147.0,2935.097765742493,43.46829789997028
147.5037366035496,148.5,2955.207454025709,22.153200322768683
238.22700220402848,148.0,4442.446966202626,51.29082010532562
139.99861826927443,147.5,2407.063048924737,40.9322245768187
101.32698770883906,147.5,1570.3066903345652,36.26182583232576
156.57101253103087,146.5,2375.629997762536,69.08501134771318
238.69592957952008,147.0,4321.893019319308,66.21960369739769
182.01739937005618,147.0,3176.1482061973443,55.058447977219856
194.6669447376438,147.5,3369.2566787602564,57.568749218614826
79.79259647781366,146.5,1264.1856378632137,33.890856280490596
145.12549400894872,148.0,2629.385659863265,33.32599652247292
140.19258131145008,146.5,2620.62968402459,40.17039823340282
134.26859896276275,147.0,2416.124043370367,37.52244251366878
196.87372480499383,147.5,3933.8844535248827,36.68822149800934
183.08887924546178,147.5,3350.3775310585206,46.97141282626676
199.79000139233335,148.0,3958.1150162235426,35.39104307837164
145.55158628885363,148.0,2587.466424060114,34.95808640705805
174.2291673351245,147.5,3068.5373316934665,47.66048028798404
169.16475617915808,146.5,2877.9295525476637,61.24925333256569
191.96858173480905,147.0,2929.6738368082706,71.94870386357081
